,Subject,Subject Name,ID,Intensity Median,Intensity Mean,Intensity Sum,Intensity StdDev,Intensity Min,Intensity Max,Volume,Surface Area,Sphericity,Intensity/Volume,Microglia Intensity_Sum
1526,75,Abi3KI/+_APPPS1,22,8355.75,12167.8,16874400000,9912.08,1205,65535,41575.5,21015.6,0.276164,0.200977739,4112140000
1527,75,Abi3KI/+_APPPS1,23,9460.35,12950.8,3719430000,9596.26,1698,65535,8610.19,3818.98,0.531959,1.09873882,1004600000
1528,75,Abi3KI/+_APPPS1,24,7935.2,9389.35,1196450000,4660.59,1748,35197,3795.53,2347.27,0.501305,2.090669814,315426000
1529,75,Abi3KI/+_APPPS1,25,9552.34,12152.5,3665250000,7340.67,1692,46249,9027.74,4263.66,0.491761,1.058109782,892835000
1530,75,Abi3KI/+_APPPS1,26,9009.46,12509.7,1174360000,9260.13,1706,63681,2825.18,1809.9,0.533983,3.188986188,397917000
1531,76,Abi3+/+_APPPS1,0,15321,20677.1,2329920000,14276.6,3349,65535,3393.75,2057.1,0.530904,4.514475138,709263000
1532,76,Abi3+/+_APPPS1,1,10225.5,10917.3,481726000,3241.55,4005,29968,1321.58,1025.52,0.567894,7.73732956,186490000
1533,76,Abi3+/+_APPPS1,2,11328.4,14204.9,1259270000,8185.11,3055,65535,2656.37,2278.32,0.407126,4.264616751,359264000
1534,76,Abi3+/+_APPPS1,3,14718.7,21214.2,8845640000,15688.1,3378,65535,12423.4,5352.22,0.484667,1.184756186,2380350000
1535,76,Abi3+/+_APPPS1,4,11956.1,15202.4,676613000,9173,1080,63964,1348.95,1568.24,0.376476,8.86326402,133878000
1536,76,Abi3+/+_APPPS1,5,15378,21364.9,2702020000,15185,2509,65535,3799.45,1913.56,0.61535,4.047427917,686111000
1537,76,Abi3+/+_APPPS1,6,10084.8,11035.4,1550630000,3880.83,3358,43292,4145.93,4507.45,0.276886,2.432457856,741479000
1538,76,Abi3+/+_APPPS1,7,16518.2,21782.8,2622640000,15247.1,1761,65535,3661.23,2367.42,0.485243,4.511653188,399602000
1539,76,Abi3+/+_APPPS1,8,11006.4,13223.3,1987070000,6776.24,1847,63729,4495.02,3183.72,0.413718,2.448576425,857259000
1540,76,Abi3+/+_APPPS1,9,12231.9,16463.2,8066430000,10851.5,2273,65535,14662.7,9351.49,0.309799,0.8342188,2780920000
1541,76,Abi3+/+_APPPS1,10,11953.2,14882.9,2446100000,8590.13,3215,65535,4906.28,2867.63,0.486925,2.436306122,959372000
1542,76,Abi3+/+_APPPS1,11,14060.5,22225.1,15051900000,17753.8,2750,65535,20313.8,10705.2,0.336316,0.692164932,3710080000
1543,76,Abi3+/+_APPPS1,12,12857.6,15981.6,1363200000,9066.51,4113,65535,2549.86,1584.17,0.569761,5.04247292,470198000
1544,76,Abi3+/+_APPPS1,13,13978.5,18337.6,1396540000,11125.1,3734,63509,2260.4,1118.02,0.745003,6.184082463,342416000
1545,76,Abi3+/+_APPPS1,14,12308.8,15948.9,1571870000,9844.25,3562,65535,2946.44,1725.59,0.575986,4.177515918,485628000
1546,76,Abi3+/+_APPPS1,15,11228.6,13826.5,2772600000,7826.17,3427,65535,5990.47,3919.93,0.406924,1.874410522,1224620000
1547,76,Abi3+/+_APPPS1,16,9790.11,10389.3,366141000,2868.88,3805,26409,1032.25,1012.31,0.487934,9.484243158,183416000
1548,76,Abi3+/+_APPPS1,17,10215.1,11784.2,630857000,4714.45,3737,39232,1569.15,1651.58,0.395393,6.50995762,294139000
1549,76,Abi3+/+_APPPS1,18,10524.5,11970.3,490842000,4828.93,3798,40666,1221.96,1063.16,0.519905,8.612802383,283151000
1550,76,Abi3+/+_APPPS1,19,13262.1,18780,12705600000,13579.6,3509,65535,20200.2,8829.57,0.406239,0.656533104,3583840000
1551,76,Abi3+/+_APPPS1,20,11481.8,14977,2573230000,9222.38,3864,65535,5131.72,2846.63,0.505431,2.237417474,894012000
1552,76,Abi3+/+_APPPS1,21,9183.67,9920.24,11092000000,3761.44,3151,65535,32605.8,29253.9,0.168719,0.281657558,5600870000
1553,77,Abi3+/+_APPPS1,0,9174.15,10045.4,647187000,3527.83,2803,33609,1881.9,2018.14,0.365256,4.87494022,231202000
1554,77,Abi3+/+_APPPS1,1,9583.12,10678.6,363341000,3971.86,2877,31544,1024.9,788.081,0.623784,9.35029759,121384000
1555,77,Abi3+/+_APPPS1,2,10371.3,16034.4,7926470000,12900.4,2010,65535,14667.5,10725.2,0.270178,0.707093915,2093730000
1556,77,Abi3+/+_APPPS1,3,11347.5,16559.9,3489830000,13002,2271,65535,6266.25,4144.37,0.396611,1.810891682,1013750000
1557,77,Abi3+/+_APPPS1,4,8391.69,9034.1,470668000,2879.32,3092,32980,1491.84,1966.28,0.321109,5.625060328,212539000
1558,77,Abi3+/+_APPPS1,5,9399.59,10597.2,629365000,4048,3386,32443,1759.36,1395.51,0.505033,5.342618907,205802000
1559,77,Abi3+/+_APPPS1,6,8973.79,9773.05,425548000,3205.09,3201,26600,1281.15,1265.21,0.450876,7.00448035,163780000
1560,77,Abi3+/+_APPPS1,7,12139.8,17189.6,2932180000,12697.3,2422,65535,5118.74,2692.63,0.533436,2.371638333,784279000
1561,77,Abi3+/+_APPPS1,8,10182,11817,512099000,5276.74,3131,44253,1286.78,977.089,0.585534,7.912774522,198556000
1562,77,Abi3+/+_APPPS1,9,12800,19515.5,4771910000,15867.4,1918,65535,7319.81,4195.78,0.434515,1.748679269,1219310000
1563,77,Abi3+/+_APPPS1,10,10994.7,16665.5,23401100000,13540.9,2442,65535,41968.2,20397.9,0.286316,0.261976925,6207900000
1564,77,Abi3+/+_APPPS1,11,9041.46,10892.5,526317000,5875.17,3409,49393,1427.55,1384.88,0.442725,6.333550489,253766000
1565,77,Abi3+/+_APPPS1,12,9647.94,10388.6,372358000,3439.78,2888,31163,1078.1,879.228,0.578301,8.949021427,165803000
1566,77,Abi3+/+_APPPS1,13,11690.4,18936.8,4739610000,16363.6,2708,65535,7490.65,4386.73,0.422042,1.56066563,1124400000
1567,77,Abi3+/+_APPPS1,14,12357.2,16194.5,1552200000,10272.8,2122,65535,2876.54,1619.57,0.603945,4.295855437,573720000
1568,77,Abi3+/+_APPPS1,15,8636.97,9199.56,524494000,2686.13,3171,27403,1672.98,1767.21,0.385647,5.162625973,209054000
1569,77,Abi3+/+_APPPS1,16,11659.7,16576.9,2411000000,12924.4,2446,65535,4381.82,2633.72,0.491682,2.660926282,808635000
1570,77,Abi3+/+_APPPS1,17,12068.4,18982.8,13322600000,15831,2532,65535,20946.5,9784.3,0.375574,0.576153534,3096080000
1571,77,Abi3+/+_APPPS1,18,14014.8,18692.4,1152410000,12151.1,3739,62940,1851.22,880.647,0.827919,7.57057508,285788000
1572,77,Abi3+/+_APPPS1,19,15915.9,24189.4,8350610000,18727,2849,65535,10343.4,4743.96,0.483934,1.538749347,1644060000
1573,77,Abi3+/+_APPPS1,20,9741.87,11077.7,900271000,5152.6,2911,63899,2408.67,1610.1,0.539695,4.044501737,344110000
1574,77,Abi3+/+_APPPS1,21,8948.02,9494.15,568614000,2751.45,3278,31575,1783.6,1299.22,0.547437,5.016831128,229225000
1575,77,Abi3+/+_APPPS1,22,11627.3,16225.1,2242950000,12197.2,2579,65535,4139.2,2350.32,0.530438,2.809069385,596520000
1576,77,Abi3+/+_APPPS1,23,8868.63,9345.93,509671000,2559.91,2917,23794,1611.29,1549.66,0.428909,5.504055757,221651000
1577,77,Abi3+/+_APPPS1,24,11895.7,19804.5,819670000,15973.6,3329,65535,1239.84,901.97,0.618781,9.594544457,180413000
1578,77,Abi3+/+_APPPS1,25,9751.36,10616.9,557569000,3624.11,3062,31911,1552.25,1301.33,0.4982,6.28208085,212526000
1579,77,Abi3+/+_APPPS1,26,10160.3,10775.7,826762000,3417.31,2877,30016,2292.16,1477.18,0.569135,4.43263123,355544000
1580,77,Abi3+/+_APPPS1,27,14168.5,22074,17812700000,17618,2425,65535,24192.2,10258.9,0.394308,0.585663974,3571850000
1581,77,Abi3+/+_APPPS1,28,10099,12743.5,1656810000,7844.47,3003,65535,3905.14,2557.39,0.468934,2.58607886,622198000
1582,77,Abi3+/+_APPPS1,29,11550.4,14854.3,3044430000,9215.11,2634,65535,6117.47,3458.99,0.467645,1.8881008,877173000
1583,78,Abi3+/+_APPPS1,0,13676.2,19721.7,15175400000,14602.6,2948,65535,22936.1,13478.9,0.289629,0.596273996,4487200000
1584,78,Abi3+/+_APPPS1,1,15812.1,22754.9,5633530000,16426,3611,65535,7427.25,3829.65,0.480703,2.128930627,1649910000
1585,78,Abi3+/+_APPPS1,2,10130.4,10648.2,377352000,2688,3898,25678,1039.29,1081.75,0.458685,9.747423722,165892000
1586,78,Abi3+/+_APPPS1,3,10926.4,11790,475347000,3725.08,3732,33097,1183.45,1135.93,0.476322,9.232667202,297126000
1587,78,Abi3+/+_APPPS1,4,11958.6,15391.9,1870830000,9298.47,4012,65535,3613.64,2184.6,0.521284,3.309294783,657932000
1588,78,Abi3+/+_APPPS1,5,10280.4,11525.6,775038000,5231.41,3799,65535,1961.74,2281.41,0.332181,5.240449805,584054000
1589,78,Abi3+/+_APPPS1,6,12592.5,15604.3,4594890000,8669.06,3097,65535,8733.49,4754.72,0.431338,1.441863447,1856760000
1590,78,Abi3+/+_APPPS1,7,10979.1,12195.3,471434000,4566.04,2907,46298,1145.82,929.793,0.56952,9.581871498,263467000
1591,78,Abi3+/+_APPPS1,8,10903.9,11721.3,441307000,3588.24,3844,34768,1128.96,960.654,0.545802,9.658358135,176370000
1592,78,Abi3+/+_APPPS1,9,10592.1,11372.1,492842000,3429.3,3960,32800,1274.9,1519.83,0.374117,8.308181034,248358000
1593,78,Abi3+/+_APPPS1,10,12764.3,15264.7,1852090000,7783.46,3996,62396,3601.84,2439.02,0.465892,3.543827599,567848000
1594,78,Abi3+/+_APPPS1,11,10109.4,10574.2,459007000,2723.52,3496,55595,1254.92,1311.16,0.429115,8.055812323,283035000
1595,78,Abi3+/+_APPPS1,12,11428.1,12895.3,1636520000,5119.06,2465,51485,3756,3277.64,0.356511,3.042625133,823431000
1596,78,Abi3+/+_APPPS1,13,13991.9,20050,13547000000,14668.7,3412,65535,20124.9,8687.08,0.411875,0.695253144,3997480000
1597,78,Abi3+/+_APPPS1,14,11095.5,13739,1118960000,7443.16,3594,61698,2409.53,1812.21,0.479619,4.604839948,565830000
1598,78,Abi3+/+_APPPS1,15,9353.63,9783.46,1553810000,2246.66,3540,26532,4562.02,5472.03,0.243093,2.050326391,973012000
1599,78,Abi3+/+_APPPS1,16,12540.2,16967.2,6898720000,10636.9,3739,65535,12107.8,7040.49,0.36218,1.035712516,2302790000
1600,78,Abi3+/+_APPPS1,17,17198.5,23614.6,1838460000,16510.2,2103,65535,2373.77,1466.52,0.586799,7.245225949,609119000
1601,78,Abi3+/+_APPPS1,18,16796.3,23437.6,22729400000,16224.2,3034,65535,29042.9,11499.2,0.397352,0.578327233,6552250000
1602,78,Abi3+/+_APPPS1,19,14300.1,18578.2,9306820000,11333.6,4064,65535,14913.4,6242.96,0.46933,0.95887591,2993840000
1603,79,Abi3+/+_APPPS1,0,11859.8,14962.7,1558090000,8601.76,3586,65535,3123.56,2048.62,0.504416,3.796885605,893485000
1604,79,Abi3+/+_APPPS1,1,13407.4,18861.2,12535700000,13574.3,3529,65535,19789.4,7191.65,0.491977,0.677504118,4099360000
1605,79,Abi3+/+_APPPS1,2,11387.8,17811.1,1942090000,14711.6,3634,65535,3230.79,2441.9,0.432809,3.524772579,854819000
1606,79,Abi3+/+_APPPS1,3,9530.5,10265.9,927175000,3221.55,3967,34729,2654.36,2073.23,0.447173,3.590507693,559525000
1607,79,Abi3+/+_APPPS1,4,10290.7,11169.4,445124000,3522.06,4008,28986,1188.7,846.552,0.641031,8.6571044,201152000
1608,79,Abi3+/+_APPPS1,5,11102.8,14038.8,3690580000,8361.25,2407,65535,7838.4,5072.24,0.376215,1.416462543,1973150000
1609,79,Abi3+/+_APPPS1,6,12066.4,17885.2,29381800000,14147.3,2833,65535,48813.5,21075.6,0.306476,0.247193912,10052500000
1610,79,Abi3+/+_APPPS1,7,9619.35,10382.2,1572640000,3321.61,3230,47446,4439.08,3454.22,0.378149,2.166969282,862118000
1611,79,Abi3+/+_APPPS1,8,10217.6,12381.6,2644190000,6130.54,3381,59219,6346.52,3672.16,0.451426,1.609953171,1229030000
1612,79,Abi3+/+_APPPS1,9,12655,19347.3,17366300000,15205.6,3509,65535,26815.2,12248.8,0.353707,0.471933829,5474140000
1613,79,Abi3+/+_APPPS1,10,9622.16,10421.8,836602000,3290.38,3226,35048,2383.95,1925.19,0.448272,4.036225592,474987000
1614,79,Abi3+/+_APPPS1,11,11834.7,15506.1,604691000,9708.04,3390,65535,1168.42,846.992,0.633389,10.12880642,317912000
1615,79,Abi3+/+_APPPS1,12,9385.21,9923.44,663521000,2728.35,3094,31472,1974.73,1649.46,0.461475,4.752654793,405318000
1616,79,Abi3+/+_APPPS1,13,12457.4,18216.5,11434400000,14021.8,2644,65535,18723.9,8284.74,0.411594,0.665320793,5062330000
1617,79,Abi3+/+_APPPS1,14,9046.9,9399.17,562700000,2151.89,3929,25056,1737.09,1778.95,0.392827,5.208077877,314486000
1618,79,Abi3+/+_APPPS1,15,12960.9,17663.5,9922380000,11886.4,3318,65535,16776,6693.32,0.47348,0.772585837,3446820000
1619,79,Abi3+/+_APPPS1,16,10701.7,13416.4,11830900000,7718.52,3648,65535,26212.8,10929.8,0.390435,0.408262376,4993960000
1620,79,Abi3+/+_APPPS1,17,10357.6,11421,452523000,4174.13,3717,41467,1164.51,1276.02,0.419489,8.894384763,254307000
1621,79,Abi3+/+_APPPS1,18,10214.4,11986.8,3748230000,5564.45,3361,59901,9267.3,6764.01,0.315439,1.102198051,1838760000
1622,8,Abi3+/+_APPPS1,0,16995.3,23026.6,4862270000,15152.7,3426,65535,6345.5,3152.64,0.525759,2.678323221,1172690000
1623,8,Abi3+/+_APPPS1,1,11736.3,12458.8,851347000,3661.05,4203,33647,2047.52,2207.49,0.353241,5.731958662,342652000
1624,8,Abi3+/+_APPPS1,2,13446,14239.3,664178000,4671.33,4170,41144,1410.35,1179.68,0.515548,9.533803666,204958000
1625,8,Abi3+/+_APPPS1,3,14759.8,19215.6,5215900000,11838.7,2984,65535,8138.36,5693.12,0.343683,1.813608639,1718310000
1626,8,Abi3+/+_APPPS1,4,12056.5,13148.9,2025660000,4679.31,3378,54835,4585.23,4498.23,0.296722,2.629420989,605650000
1627,8,Abi3+/+_APPPS1,5,14179.5,16736.2,717245000,7807.38,3758,50386,1276.36,1234.89,0.460792,11.10932652,251432000
1628,8,Abi3+/+_APPPS1,6,14213,18655.4,2451110000,12531.7,3682,65535,3955,2714.83,0.445491,3.593678887,697967000
1629,8,Abi3+/+_APPPS1,7,12821,13663.8,641857000,4408.04,3856,39886,1398.48,1419.33,0.426093,9.167810766,192024000
1630,8,Abi3+/+_APPPS1,8,15731.2,21929.3,15180100000,15741.7,2631,65535,20870,11949.9,0.306763,0.753770963,3970690000
1631,8,Abi3+/+_APPPS1,9,13990.2,19676.1,3362230000,14297,2600,65535,5123.39,3880.7,0.37035,2.730652947,1039830000
1632,8,Abi3+/+_APPPS1,10,16341.2,22518.4,3788700000,15211.9,3360,65535,5040.89,2913.56,0.487976,3.241729139,935510000
1633,8,Abi3+/+_APPPS1,11,16654.9,23393.3,5344560000,16172.9,3026,65535,6844.41,4196.63,0.415407,2.433358025,1406310000
1634,8,Abi3+/+_APPPS1,12,13018.6,16075.9,786833000,8688.21,3495,65535,1452.84,1438.48,0.431246,8.960794031,364947000
1635,8,Abi3+/+_APPPS1,13,17261.6,23975,27853800000,16760.7,3193,65535,34943.4,16875,0.306302,0.49398742,6813740000
1636,8,Abi3+/+_APPPS1,14,16808.1,24543.3,6808950000,17241.2,3595,65535,8366.04,5592.2,0.356381,2.009086736,1638140000
1637,80,Abi3+/+_APPPS1,0,28138,33242.6,10092200000,14318.8,9764,65535,9042.19,6391.79,0.32838,3.111856752,2346800000
1638,80,Abi3+/+_APPPS1,1,22369.5,23457.2,1067390000,5270.27,11698,65535,1320.69,1528.47,0.380857,16.93773709,384351000
1639,80,Abi3+/+_APPPS1,2,20971.5,21237,3397360000,2755.43,12586,42804,4554.46,6202.61,0.214223,4.604607352,918916000
1640,80,Abi3+/+_APPPS1,3,25814.1,29847.7,3823640000,11671.5,11149,65535,3770.02,2836.48,0.412984,6.847205055,1040990000
1641,80,Abi3+/+_APPPS1,4,26366.5,30328.3,3765650000,11722.1,11774,65535,3652.33,2814.57,0.407491,7.219090279,1417380000
1642,80,Abi3+/+_APPPS1,5,28000,33917.6,9585560000,15139.7,10418,65535,8399.11,6256.9,0.31936,3.333686545,2339650000
1643,80,Abi3+/+_APPPS1,6,33073.8,34732.1,1413700000,11786.9,11565,65535,1190.03,887.51,0.611902,27.79240859,296219000
1644,80,Abi3+/+_APPPS1,7,31795.6,35993,4635570000,14670.9,10164,65535,3824.92,2129.53,0.555412,8.312749025,1085590000
1645,80,Abi3+/+_APPPS1,8,27139,28816.9,1617810000,8161.5,11465,65535,1648.72,1401.05,0.481719,16.46064826,361631000
1646,80,Abi3+/+_APPPS1,9,29677.9,31199,1756130000,9120.55,11913,65535,1675.33,906.298,0.752685,17.7146592,410111000
1647,80,Abi3+/+_APPPS1,10,28884.4,30681.5,2205730000,9111.83,11192,65535,2146.12,1204.43,0.668046,13.45889326,450394000
1648,81,Abi3KI/+_APPPS1,0,21646.2,25398.4,1386220000,13522.2,4817,65535,1643.52,949.396,0.709392,13.17063376,343528000
1649,81,Abi3KI/+_APPPS1,1,13165.2,13627.3,477597000,3206.39,5448,31731,1024.94,1010.78,0.486363,12.84484945,111229000
1650,81,Abi3KI/+_APPPS1,2,13863.9,14440.1,539308000,3829.52,5252,35025,1104.02,961.184,0.53744,12.55765294,123598000
1651,81,Abi3KI/+_APPPS1,3,18449.5,25804.1,1144800000,17327,5257,65535,1331.41,879.059,0.665794,13.85711389,352496000
1652,81,Abi3KI/+_APPPS1,4,17787.3,23737,2084970000,15168.8,4780,65535,2650.37,1740.85,0.532018,6.711251637,841057000
1653,81,Abi3KI/+_APPPS1,5,21041.4,29086.2,10144600000,19154.8,4418,65535,10518.4,5903.52,0.393254,2.000437329,2051020000
1654,81,Abi3KI/+_APPPS1,6,19525.2,25772,2816100000,16033.9,5009,65535,3270.99,1833.34,0.581248,5.969201985,553800000
1655,81,Abi3KI/+_APPPS1,7,16602.1,21616.5,1319430000,13477.1,4644,65535,1822.23,1261.26,0.572023,9.110869649,524126000
1656,81,Abi3KI/+_APPPS1,8,16196.2,23004.8,8291880000,16241.2,3862,65535,10773.3,9630.27,0.244951,1.5033648,2057120000
1657,81,Abi3KI/+_APPPS1,9,17387.8,23994.2,5732660000,15359.4,5008,65535,7135.63,4496.26,0.398647,2.436757511,1452310000
1658,81,Abi3KI/+_APPPS1,10,15748.1,20459.2,2938390000,12624.9,3134,65535,4327.3,3849.46,0.333602,3.63924387,866089000
1659,81,Abi3KI/+_APPPS1,11,15669.9,19614.2,4842630000,11376.5,3583,65535,7397.65,5236.19,0.350643,2.118226734,1370060000
1660,81,Abi3KI/+_APPPS1,12,18288.4,25981,14428100000,17868.6,3080,65535,16674.3,9920.18,0.318172,1.096801665,3519080000
1661,81,Abi3KI/+_APPPS1,13,16176.5,20514.6,1856260000,11988,4955,65535,2702.69,2262.72,0.414683,5.985333131,549434000
1662,81,Abi3KI/+_APPPS1,14,14965.3,18123.1,2025490000,9637.94,3151,65535,3339.96,3654.29,0.295694,4.480682403,706408000
1663,81,Abi3KI/+_APPPS1,15,14098.8,16614.6,651673000,7872.28,5047,64368,1156.82,1270.89,0.419329,12.18754862,254495000
1664,81,Abi3KI/+_APPPS1,16,18409.1,25986.4,4919900000,17358.3,4033,65535,5672.01,3951.7,0.389217,3.245604292,1107750000
1665,81,Abi3KI/+_APPPS1,17,19260.3,25873.2,8447470000,16341,4316,65535,9770.93,5031.72,0.439263,1.97118391,1957690000
1666,82,Abi3KI/+_APPPS1,0,13026.3,13663.3,527950000,3577.06,5341,33479,1124.92,1346.8,0.388386,11.57975678,139273000
1667,82,Abi3KI/+_APPPS1,1,15313.5,18110.8,2343680000,8937.41,4250,65535,3867.7,3198.67,0.37252,3.959329834,692458000
1668,82,Abi3KI/+_APPPS1,2,14505.6,16969.6,714419000,8864.1,4391,65535,1273.92,1140.6,0.498248,11.38658628,238421000
1669,82,Abi3KI/+_APPPS1,3,14567.9,17334,673320000,9498.31,4267,65535,1161.86,1072.28,0.498439,12.53842976,333885000
1670,82,Abi3KI/+_APPPS1,4,15014.2,16163.8,560431000,5443.62,5226,49437,1041.1,961.117,0.516856,14.42147728,214783000
1671,82,Abi3KI/+_APPPS1,5,17101.1,23019.7,4041990000,15272.5,3747,65535,5256.93,3192.09,0.458033,3.253058344,1385050000
1672,82,Abi3KI/+_APPPS1,6,20055.6,27229.5,6471580000,17823.6,4234,65535,7152.88,4151.35,0.432462,2.803849638,1893720000
1673,82,Abi3KI/+_APPPS1,7,18615.9,25519,10491200000,16818.6,4543,65535,12362.1,6494.03,0.398136,1.505884922,3176830000
1674,82,Abi3KI/+_APPPS1,8,15713.4,19345.8,1124530000,10098,4616,65535,1731.64,1534.5,0.454452,9.074287958,451802000
1675,82,Abi3KI/+_APPPS1,9,13966,16604.9,646063000,8162.34,3977,64974,1142.47,1253.2,0.421722,12.22439101,422596000
1676,82,Abi3KI/+_APPPS1,10,17770.3,26022.2,6157370000,18284.5,4229,65535,7116.05,4295.21,0.416542,2.497214044,1800200000
1677,82,Abi3KI/+_APPPS1,11,16547.9,23109.7,4858760000,15952.1,3278,65535,6307.46,4473.26,0.369059,2.623544184,2127930000
1678,82,Abi3KI/+_APPPS1,12,15938.2,20363.9,888111000,12266.7,3912,65535,1291.47,1344.21,0.426651,12.34113065,383019000
1679,82,Abi3KI/+_APPPS1,13,20066.2,27252.5,10467800000,17711.7,3859,65535,11482.3,5019.06,0.490397,1.747576705,2569920000
1680,82,Abi3KI/+_APPPS1,14,16740.3,23229.6,28941700000,16098.8,4044,65535,37452.6,22344.2,0.242275,0.446972974,7983250000
1681,82,Abi3KI/+_APPPS1,15,20623.9,26249.1,3119870000,15672.6,4178,65535,3600.03,2297.28,0.494471,5.728813371,907692000
1682,82,Abi3KI/+_APPPS1,16,12980.3,13313.5,542764000,2904.15,5300,28017,1202.12,1013.46,0.53948,10.79784048,203376000
1683,82,Abi3KI/+_APPPS1,17,17621.2,21831.2,1026420000,12329.4,4613,65535,1415.66,915.266,0.666157,12.44733905,404782000
1684,83,Abi3KI/+_APPPS1,0,10487.6,14010.5,1962260000,9316.22,2964,65535,4164.93,2971.84,0.421241,2.518073533,982460000
1685,83,Abi3KI/+_APPPS1,1,11246.8,14438.7,1944120000,9480.24,2642,65535,4044.91,2225.84,0.551564,2.780482137,862933000
1686,83,Abi3KI/+_APPPS1,2,9248.25,9994.68,394390000,3198.91,3368,26135,1180.82,991.211,0.545055,7.832057384,140593000
1687,83,Abi3KI/+_APPPS1,3,9325.9,10108.6,603957000,3417.51,2808,38219,1772.27,1412.74,0.501311,5.26212146,215628000
1688,83,Abi3KI/+_APPPS1,4,10151.4,13403,2688740000,9859.55,2640,65535,5975.48,3821.23,0.416738,1.698842603,1361790000
1689,83,Abi3KI/+_APPPS1,5,10126.8,11563.5,719733000,4935.48,3264,43396,1877.76,1422.99,0.517261,5.393021472,316492000
1690,83,Abi3KI/+_APPPS1,6,9774.66,10680.2,378219000,3710.2,3487,29960,1048.43,767.375,0.650383,9.323140315,162668000
1691,83,Abi3KI/+_APPPS1,7,9322.84,10261.1,2428290000,3597.68,2945,43254,7097.76,5736.57,0.311348,1.313490453,1232290000
1692,83,Abi3KI/+_APPPS1,8,9327.2,10233.1,568502000,3552.97,2812,35794,1647.89,1510.43,0.446687,5.660086535,279006000
1693,83,Abi3KI/+_APPPS1,9,10308.2,11296.1,507253000,4104.21,3487,34186,1342.46,911.059,0.645959,7.678590051,170378000
1694,83,Abi3KI/+_APPPS1,10,9109.84,9850.89,914537000,3181.9,3043,30169,2772.1,2507.64,0.380563,3.286259514,374041000
1695,83,Abi3KI/+_APPPS1,11,9843.78,12652.5,14338000000,9750.35,1633,65535,33855.9,21664.6,0.233609,0.29075523,6194910000
1696,83,Abi3KI/+_APPPS1,12,8937.68,9655.6,869448000,3070.32,3246,30111,2691.46,2347.84,0.398542,3.320755278,409093000
1697,83,Abi3KI/+_APPPS1,13,10239,12932.9,2044980000,7929.67,2836,65535,4750.87,3600.16,0.379616,2.155184208,1056730000
1698,83,Abi3KI/+_APPPS1,14,9298.61,10061.9,426203000,3289.46,3391,31984,1251.39,928.316,0.604946,7.430625145,158825000
1699,83,Abi3KI/+_APPPS1,15,10572,12570.7,1363890000,6374.79,2646,52897,3283.46,2728.2,0.391588,3.219774263,542712000
1700,83,Abi3KI/+_APPPS1,16,11193.7,15841.1,4210770000,11850,2890,65535,7912.94,4178.17,0.459611,1.41460696,1439390000
1701,83,Abi3KI/+_APPPS1,17,9295.82,9615.31,340603000,2457.29,3387,22109,1026.56,922.287,0.533589,9.055310941,192767000
1702,83,Abi3KI/+_APPPS1,18,9123.58,9983.23,1096610000,3459.33,2723,38849,3292.95,3053.63,0.350529,2.770640307,526969000
1703,83,Abi3KI/+_APPPS1,19,11924.6,16922.3,33697500000,13065.3,2228,65535,59761.5,28226.5,0.261883,0.199536491,11191500000
1704,83,Abi3KI/+_APPPS1,20,9256.22,10298.9,736064000,3628.45,3259,29852,2132.5,1462.8,0.547718,4.340548652,303796000
1705,83,Abi3KI/+_APPPS1,21,9962.8,12799.6,1104690000,8711.37,3168,65535,2568.63,1824.89,0.497028,3.878643479,465992000
1706,83,Abi3KI/+_APPPS1,22,9856.46,10755.5,2057690000,3782.43,2815,33786,5734.97,4125.18,0.375602,1.718659383,795682000
1707,83,Abi3KI/+_APPPS1,23,8986.52,9679.63,436484000,3039.62,3419,27947,1327.96,1507.41,0.387592,6.767161661,193898000
1708,83,Abi3KI/+_APPPS1,24,9689.38,12571.8,1303310000,8945.38,2673,65535,3097.66,2363.14,0.434862,3.127967563,658041000
1709,83,Abi3KI/+_APPPS1,25,9066.45,9902.2,523252000,3447.29,2701,34996,1570.6,1491.16,0.438199,5.772602827,231660000
1710,83,Abi3KI/+_APPPS1,26,13826.8,21427.8,25600700000,17489,2882,65535,35873,14276.1,0.368456,0.385437516,7421920000
1711,83,Abi3KI/+_APPPS1,27,9887.2,13075.9,1633630000,9430.89,2969,65535,3740.78,2597.26,0.448688,2.643085132,805683000
1712,83,Abi3KI/+_APPPS1,28,9938.41,11429.4,1017680000,4816.11,3264,36909,2651.51,2375.2,0.390043,3.748207625,395407000
1713,83,Abi3KI/+_APPPS1,29,9447.28,10249.7,715366000,3644.56,3389,42840,2078.09,1903.56,0.413707,4.546136115,258687000
1714,83,Abi3KI/+_APPPS1,30,15380.5,23423.9,9090910000,18401.3,2663,65535,11711,5350.17,0.466136,1.313337887,2655940000
1715,85,Abi3KI/+_APPPS1,0,9348.41,12347.1,26186700000,10006,2430,65535,61708.5,33269,0.22699,0.151493068,7015320000
1716,85,Abi3KI/+_APPPS1,1,10913.3,15576.8,988351000,12769.9,2825,65535,1899.96,1165.13,0.636707,5.743963031,321795000
1717,85,Abi3KI/+_APPPS1,2,12942.2,20625.4,6893450000,17444.6,2796,65535,10010.2,4018.1,0.559015,1.292901241,1807520000
1718,85,Abi3KI/+_APPPS1,3,9536.34,11410.9,1297240000,5966.96,3117,65535,3376.98,2523.91,0.431284,2.823925519,486674000
